Latitude,Longitude,Feature_ID,Village,nitrogen_N_2023-24,phosphorus_P_2023-24,potassium_K_2023-24,organic_carbon_OC_2023-24,pH_2023-24,EC_2023-24,sulphur_S_2023-24,zinc_Zn_2023-24,iron_Fe_2023-24,copper_Cu_2023-24,manganese_Mn_2023-24,boron_B_2023-24,nitrogen_N_2024-25,phosphorus_P_2024-25,potassium_K_2024-25,organic_carbon_OC_2024-25,pH_2024-25,EC_2024-25,sulphur_S_2024-25,zinc_Zn_2024-25,iron_Fe_2024-25,copper_Cu_2024-25,manganese_Mn_2024-25,boron_B_2024-25,nitrogen_N_2025-26,phosphorus_P_2025-26,potassium_K_2025-26,organic_carbon_OC_2025-26,pH_2025-26,EC_2025-26,sulphur_S_2025-26,zinc_Zn_2025-26,iron_Fe_2025-26,copper_Cu_2025-26,manganese_Mn_2025-26,boron_B_2025-26
14.638000,79.572000,28_515_shc_2023-24.5648,Nagulapadu,113.0,34.0,189.0,0.42,8.0,0.5,42.0,0.58,6.84,0.74,2.18,0.27,,,,,,,,,,,,,,,,,,,,,,,,
14.632000,79.688000,28_515_shc_2025-26.1721,Kondameeda Konduru,,,,,,,,,,,,,,,,,,,,,,,,,138.0,2.3,142.8,0.25,7.92,0.82,42.03,0.17,1.44,0.61,3.32,0.44
14.632000,79.688000,28_515_shc_2025-26.5146,Kondameeda Konduru,,,,,,,,,,,,,,,,,,,,,,,,,138.0,6.1,136.6,0.22,7.9,0.42,122.58,0.38,3.75,0.43,1.36,0.66
14.635000,79.745000,28_515_shc_2024-25.15133,Korimerla,,,,,,,,,,,,,176.0,52.0,148.0,0.45,7.7,3.94,32.0,0.18,9.61,0.21,0.81,0.77,,,,,,,,,,,,
14.638000,79.812000,28_515_shc_2024-25.3403,Marripadu,,,,,,,,,,,,,100.0,8.0,251.0,1.25,7.01,0.1,11.0,0.34,10.58,0.38,4.38,0.12,,,,,,,,,,,,
14.638000,79.812000,28_515_shc_2024-25.3418,Marripadu,,,,,,,,,,,,,125.0,62.0,219.0,0.78,7.0,1.43,14.0,0.12,10.54,0.26,5.16,0.85,,,,,,,,,,,,
14.632000,79.832000,28_515_shc_2023-24.4888,Marripadu,125.0,16.0,117.0,0.58,7.9,0.9,28.0,0.57,19.3,0.57,2.06,0.42,,,,,,,,,,,,,,,,,,,,,,,,
14.638000,79.848000,28_515_shc_2025-26.1251,Kaligiri Konduru,,,,,,,,,,,,,,,,,,,,,,,,,88.0,38.4,360.0,0.35,7.47,2.6,185.62,0.33,18.55,0.07,3.92,0.16
14.638000,79.848000,28_515_shc_2025-26.6684,Kaligiri Konduru,,,,,,,,,,,,,100.0,18.6,471.4,0.67,7.19,0.34,8.8,0.14,6.18,0.18,4.31,0.28,113.0,10.0,366.2,0.44,7.07,1.16,129.59,0.25,9.45,0.06,2.95,0.25
14.638000,79.848000,28_515_shc_2025-26.6700,Kaligiri Konduru,,,,,,,,,,,,,,,,,,,,,,,,,50.0,16.9,384.9,0.49,7.46,2.05,154.1,0.57,4.31,0.15,1.97,0.13
14.632000,79.872000,28_515_shc_2024-25.14273,Thiruveedhipadu,,,,,,,,,,,,,163.0,8.0,206.0,0.83,7.0,0.85,40.0,0.58,18.57,0.78,7.68,0.91,,,,,,,,,,,,
14.635000,80.005000,28_515_shc_2024-25.6571,North Amuluru,,,,,,,,,,,,,100.0,37.1,116.2,1.2,7.18,1.36,22.8,0.64,6.21,0.26,4.38,0.6,,,,,,,,,,,,
14.638000,80.022000,28_515_shc_2024-25.6663,North Amuluru,,,,,,,,,,,,,151.0,18.6,142.1,0.28,6.83,0.94,123.0,0.14,5.31,0.28,5.31,0.06,,,,,,,,,,,,
14.638000,80.038000,28_515_shc_2024-25.14016,Beeramgunta,,,,,,,,,,,,,151.0,93.9,226.0,0.07,8.57,0.54,24.6,0.41,9.18,0.38,4.26,0.5,,,,,,,,,,,,
14.632000,80.052000,28_515_shc_2024-25.20621,Anathabotlavari Khandrika,,,,,,,,,,,,,188.0,55.7,142.1,0.52,6.88,0.12,31.6,0.21,6.42,0.48,6.38,0.25,,,,,,,,,,,,
14.635000,80.065000,28_515_shc_2024-25.14361,Purini,,,,,,,,,,,,,138.0,27.3,90.4,0.33,7.26,0.57,8.8,0.38,4.38,0.36,7.38,0.35,,,,,,,,,,,,
14.635000,80.075000,28_515_shc_2024-25.6894,Purini,,,,,,,,,,,,,113.0,29.5,71.0,1.12,6.64,1.68,21.1,0.54,3.38,0.41,4.26,0.35,,,,,,,,,,,,
14.632000,80.118000,28_515_shc_2023-24.5215,Varini,113.0,16.0,527.0,0.62,6.2,1.3,7.0,2.18,13.8,0.42,14.6,0.31,,,,,,,,,,,,,,,,,,,,,,,,
14.645000,79.365000,28_515_shc_2024-25.15337,Pallavolu,,,,,,,,,,,,,251.0,105.0,225.0,0.34,7.72,0.12,84.0,0.34,9.36,0.21,4.14,0.03,,,,,,,,,,,,
14.645000,79.365000,28_515_shc_2025-26.4113,Pallavolu,,,,,,,,,,,,,,,,,,,,,,,,,213.0,80.6,119.4,0.65,8.26,0.17,52.53,0.37,5.1,0.22,1.57,0.57
14.648000,79.402000,28_515_shc_2025-26.3959,Ponguru,,,,,,,,,,,,,,,,,,,,,,,,,125.0,8.4,287.9,0.72,8.21,0.5,73.55,0.36,5.1,0.25,1.29,1.38
14.645000,79.515000,28_515_shc_2024-25.7790,Mahimalur,75.0,12.0,65.0,0.49,8.5,0.2,19.0,0.56,9.26,0.56,28.16,0.5,151.0,1.0,457.0,0.38,8.3,1.88,72.0,0.22,6.82,0.73,1.95,0.53,,,,,,,,,,,,
14.648000,79.582000,28_515_shc_2024-25.15836,Mahimalur,,,,,,,,,,,,,151.0,8.0,161.0,0.6,8.19,2.03,37.0,0.17,7.06,0.63,2.08,0.03,,,,,,,,,,,,
14.642000,79.748000,28_515_shc_2025-26.6259,Neelayapalem,,,,,,,,,,,,,,,,,,,,,,,,,75.0,16.9,74.5,0.47,8.33,0.39,21.01,0.16,9.12,0.09,2.36,0.5
14.642000,79.748000,28_515_shc_2025-26.6438,Neelayapalem,,,,,,,,,,,,,,,,,,,,,,,,,125.0,12.3,620.7,0.27,8.34,0.28,101.57,0.64,31.44,0.15,2.71,0.69
14.642000,79.772000,28_515_shc_2024-25.10035,Talupurupadu,,,,,,,,,,,,,151.0,147.0,328.0,0.2,6.49,0.89,18.0,0.38,6.48,0.34,6.21,0.94,,,,,,,,,,,,
14.642000,79.818000,28_515_shc_2024-25.6429,Marripadu,125.0,21.0,117.0,0.29,6.1,0.2,90.0,0.1,7.4,0.4,8.4,0.38,100.0,11.0,219.0,0.6,7.28,1.72,26.0,0.38,11.26,0.48,6.38,0.18,,,,,,,,,,,,
14.642000,79.822000,28_515_shc_2025-26.8172,Marripadu,,,,,,,,,,,,,,,,,,,,,,,,,38.0,36.9,322.8,0.49,8.23,1.85,217.14,0.62,22.64,0.07,8.24,0.53
14.645000,79.845000,28_515_shc_2024-25.6137,Marripadu,,,,,,,,,,,,,100.0,90.0,213.0,0.18,6.53,0.44,44.0,0.24,10.16,0.18,1.46,0.97,,,,,,,,,,,,
14.648000,79.892000,28_515_shc_2023-24.5833,Dagadarthi,113.0,2.0,78.0,0.3,7.8,0.4,7.0,0.38,10.8,0.42,3.43,0.04,,,,,,,,,,,,,,,,,,,,,,,,
14.648000,79.902000,28_515_shc_2024-25.232,Thurimerla,,,,,,,,,,,,,151.0,90.0,451.0,1.47,7.61,0.93,47.0,0.62,9.65,1.08,3.46,0.06,,,,,,,,,,,,
14.648000,79.902000,28_515_shc_2024-25.6469,Thurimerla,63.0,25.0,189.0,1.01,7.4,2.4,28.0,0.44,7.8,0.73,1.84,0.57,138.0,99.0,644.0,1.73,6.58,1.41,47.0,0.63,5.26,0.58,4.18,0.47,,,,,,,,,,,,
14.648000,80.012000,28_515_shc_2024-25.14736,North Amuluru,,,,,,,,,,,,,176.0,26.2,64.6,0.15,6.92,0.1,42.2,0.36,5.88,0.42,6.14,0.25,,,,,,,,,,,,
14.645000,80.025000,28_515_shc_2024-25.17035,North Mopuru,,,,,,,,,,,,,251.0,36.0,167.9,0.28,7.64,0.1,26.4,0.38,6.14,0.26,6.14,0.44,,,,,,,,,,,,
14.648000,80.048000,28_515_shc_2024-25.14795,North Mopuru,,,,,,,,,,,,,138.0,31.7,109.8,0.68,6.99,0.65,19.3,0.48,13.41,0.41,8.16,0.35,,,,,,,,,,,,
14.642000,80.068000,28_515_shc_2024-25.7342,Purini,,,,,,,,,,,,,113.0,18.6,103.3,0.63,7.65,0.24,14.1,0.38,5.21,0.68,4.26,0.6,,,,,,,,,,,,
14.642000,80.068000,28_515_shc_2024-25.7523,Purini,,,,,,,,,,,,,176.0,8.7,155.0,1.08,7.52,0.86,33.4,0.38,3.28,0.41,6.18,0.32,,,,,,,,,,,,
14.642000,80.062000,28_515_shc_2024-25.14645,Indupuru,,,,,,,,,,,,,163.0,8.7,148.3,0.77,7.77,0.16,17.6,0.31,5.28,0.38,8.42,0.28,,,,,,,,,,,,
14.648000,80.068000,28_515_shc_2024-25.2165,Indupuru,,,,,,,,,,,,,176.0,152.9,406.8,0.77,7.54,0.14,47.4,0.34,7.76,0.14,5.88,0.57,,,,,,,,,,,,
14.642000,80.088000,28_515_shc_2024-25.7116,Purini,,,,,,,,,,,,,188.0,22.9,135.6,0.31,7.12,1.12,12.3,0.18,5.91,0.58,4.38,0.47,,,,,,,,,,,,
14.648000,80.142000,28_515_shc_2024-25.21363,Varini,,,,,,,,,,,,,88.0,63.3,316.4,0.52,7.84,0.1,29.9,0.48,5.18,0.24,3.38,0.79,,,,,,,,,,,,
14.648000,80.142000,28_515_shc_2024-25.21366,Varini,,,,,,,,,,,,,125.0,164.0,361.6,0.39,6.39,0.18,17.6,0.7,19.14,0.56,4.48,0.41,,,,,,,,,,,,
14.648000,80.142000,28_515_shc_2024-25.21369,Varini,,,,,,,,,,,,,88.0,19.7,316.4,0.21,7.71,0.13,22.8,0.58,8.38,0.14,21.36,2.27,,,,,,,,,,,,
14.648000,80.142000,28_515_shc_2024-25.21370,Varini,,,,,,,,,,,,,125.0,57.9,529.5,0.24,8.8,0.4,22.8,0.24,14.18,0.21,4.38,0.41,,,,,,,,,,,,
14.648000,80.142000,28_515_shc_2024-25.21377,Varini,,,,,,,,,,,,,88.0,18.6,103.3,0.912,7.54,0.13,61.5,0.72,7.28,0.36,9.14,1.64,,,,,,,,,,,,
14.648000,80.142000,28_515_shc_2024-25.21378,Varini,,,,,,,,,,,,,100.0,45.9,258.3,0.33,7.56,0.17,36.9,0.92,23.98,0.54,16.19,0.44,,,,,,,,,,,,
14.648000,80.142000,28_515_shc_2024-25.21379,Varini,,,,,,,,,,,,,100.0,77.5,464.9,0.9,8.14,0.43,17.6,0.68,9.48,0.38,8.36,0.79,,,,,,,,,,,,
14.652000,79.408000,28_515_shc_2024-25.6075,Ponguru,,,,,,,,,,,,,100.0,62.0,644.0,1.11,8.02,0.34,33.0,0.42,14.53,0.86,2.63,0.22,,,,,,,,,,,,
14.658000,79.748000,28_515_shc_2024-25.20158,Neelayapalem,,,,,,,,,,,,,188.0,70.0,167.0,0.78,7.89,0.23,121.0,0.29,8.23,0.16,0.41,0.37,,,,,,,,,,,,
14.658000,79.748000,28_515_shc_2024-25.20179,Neelayapalem,,,,,,,,,,,,,201.0,1.0,251.0,0.99,7.42,0.24,72.0,0.51,7.16,0.11,0.38,0.28,,,,,,,,,,,,
14.652000,79.758000,28_515_shc_2025-26.8279,Hasanapuram,,,,,,,,,,,,,,,,,,,,,,,,,113.0,14.6,161.4,0.35,8.61,0.25,42.03,0.19,4.19,0.14,1.97,0.13
14.652000,79.758000,28_515_shc_2025-26.8284,Hasanapuram,,,,,,,,,,,,,,,,,,,,,,,,,163.0,20.7,93.1,0.14,8.44,0.42,154.1,0.26,5.01,0.22,3.81,0.09
14.658000,79.792000,28_515_shc_2023-24.4860,Srikolanu,188.0,23.0,163.0,0.83,7.9,0.1,35.0,0.38,9.9,0.38,6.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,
14.652000,79.902000,28_515_shc_2025-26.3157,Thurimerla,,,,,,,,,,,,,,,,,,,,,,,,,188.0,30.7,105.3,0.62,5.9,0.14,87.56,0.44,5.1,0.29,3.15,0.25
14.658000,79.912000,28_515_shc_2024-25.15453,Choutaputhedu,,,,,,,,,,,,,138.0,19.0,200.0,0.82,7.28,0.58,12.0,0.63,15.96,1.59,8.61,0.78,,,,,,,,,,,,
14.658000,79.912000,28_515_shc_2024-25.15528,Choutaputhedu,,,,,,,,,,,,,100.0,62.0,174.0,1.1,7.29,0.53,33.0,0.54,10.81,0.38,4.82,0.18,,,,,,,,,,,,
14.658000,79.912000,28_515_shc_2024-25.15594,Choutaputhedu,,,,,,,,,,,,,188.0,58.0,116.0,1.13,7.46,0.59,47.0,0.78,13.14,0.36,6.38,0.15,,,,,,,,,,,,
14.652000,79.918000,28_515_shc_2025-26.3114,Dagadarthi,,,,,,,,,,,,,,,,,,,,,,,,,213.0,58.4,140.5,0.05,6.06,0.67,66.54,0.14,4.1,0.41,2.15,0.57
14.652000,79.928000,28_515_shc_2025-26.1463,Dagadarthi,,,,,,,,,,,,,,,,,,,,,,,,,176.0,9.2,344.1,0.32,7.08,0.62,28.02,0.44,5.1,0.17,2.15,0.03
14.652000,79.928000,28_515_shc_2025-26.1476,Dagadarthi,,,,,,,,,,,,,,,,,,,,,,,,,138.0,8.4,231.8,0.79,6.66,1.18,73.55,0.11,3.88,0.36,1.08,0.5
14.652000,79.928000,28_515_shc_2025-26.9974,Dagadarthi,,,,,,,,,,,,,,,,,,,,,,,,,176.0,23.8,280.9,0.86,7.08,0.75,24.52,0.36,6.13,0.22,3.89,0.44
14.652000,79.928000,28_515_shc_2025-26.9977,Dagadarthi,,,,,,,,,,,,,,,,,,,,,,,,,113.0,5.4,369.2,1.05,7.18,0.88,52.53,0.28,4.06,0.2,9.88,0.25
14.652000,79.928000,28_515_shc_2025-26.9989,Dagadarthi,,,,,,,,,,,,,,,,,,,,,,,,,188.0,56.83,330.1,0.45,6.82,0.45,17.51,0.38,4.97,0.19,1.22,0.94
14.652000,79.928000,28_515_shc_2025-26.9991,Dagadarthi,,,,,,,,,,,,,,,,,,,,,,,,,113.0,22.3,393.3,0.41,7.12,0.83,45.53,0.2,3.87,0.28,1.97,0.31
14.652000,79.928000,28_515_shc_2025-26.9997,Dagadarthi,,,,,,,,,,,,,,,,,,,,,,,,,188.0,59.9,238.8,0.84,5.58,0.31,21.01,0.2,5.47,0.08,11.69,0.88
14.652000,79.928000,28_515_shc_2025-26.9999,Dagadarthi,,,,,,,,,,,,,,,,,,,,,,,,,138.0,9.2,456.5,0.82,5.68,0.33,28.02,0.19,2.95,0.14,1.36,0.38
14.658000,79.932000,28_515_shc_2024-25.14698,Dagadarthi,,,,,,,,,,,,,151.0,129.0,161.0,1.16,7.92,1.03,26.0,0.42,9.13,0.44,2.18,0.66,,,,,,,,,,,,
14.658000,79.932000,28_515_shc_2024-25.14700,Dagadarthi,,,,,,,,,,,,,163.0,8.0,148.0,0.9,7.5,0.69,67.0,0.38,10.21,0.38,6.24,1.19,,,,,,,,,,,,
14.655000,80.035000,28_515_shc_2024-25.16878,North Mopuru,,,,,,,,,,,,,238.0,27.3,206.6,0.4,7.69,0.86,1.8,0.65,6.38,0.38,5.26,1.48,,,,,,,,,,,,
14.652000,80.038000,28_515_shc_2024-25.17142,North Mopuru,,,,,,,,,,,,,151.0,16.4,387.4,0.84,7.62,0.69,1.8,0.32,0.21,0.18,7.36,1.04,,,,,,,,,,,,
14.652000,80.032000,28_515_shc_2024-25.15289,North Mopuru,,,,,,,,,,,,,263.0,29.5,135.6,1.36,7.6,0.19,12.3,0.32,4.84,0.28,5.31,0.28,,,,,,,,,,,,
14.652000,80.032000,28_515_shc_2024-25.15675,North Mopuru,,,,,,,,,,,,,138.0,50.2,167.9,0.73,7.21,0.61,26.4,0.18,8.36,0.36,5.38,0.25,,,,,,,,,,,,
14.652000,80.048000,28_515_shc_2024-25.2238,North Mopuru,,,,,,,,,,,,,163.0,135.4,200.2,0.95,7.19,0.89,40.4,0.41,4.14,0.36,5.16,0.79,,,,,,,,,,,,
14.652000,80.048000,28_515_shc_2024-25.15660,North Mopuru,,,,,,,,,,,,,226.0,8.7,406.8,1.02,7.04,0.55,19.3,0.16,4.48,0.52,7.26,0.44,,,,,,,,,,,,
14.652000,80.042000,28_515_shc_2024-25.15292,North Mopuru,,,,,,,,,,,,,151.0,10.9,193.7,0.72,6.98,1.52,40.4,0.26,3.21,0.24,3.91,0.35,,,,,,,,,,,,
14.658000,80.068000,28_515_shc_2024-25.3645,Indupuru,,,,,,,,,,,,,263.0,52.4,187.3,0.64,7.57,1.86,5.3,0.38,8.38,0.28,4.21,0.41,,,,,,,,,,,,
14.658000,80.072000,28_515_shc_2023-24.6658,Indupuru,25.0,70.0,378.0,0.22,8.3,0.86,151.0,4.4,40.0,0.9,14.15,1.04,,,,,,,,,,,,,,,,,,,,,,,,
14.658000,80.098000,28_515_shc_2024-25.10613,Purini,,,,,,,,,,,,,138.0,18.6,167.9,1.48,6.94,0.49,36.9,0.38,8.14,0.36,3.91,0.73,,,,,,,,,,,,
14.665000,79.385000,28_515_shc_2024-25.15378,Ponguru,,,,,,,,,,,,,188.0,35.0,245.0,0.91,7.83,0.63,54.0,0.21,10.14,0.21,3.18,0.53,,,,,,,,,,,,
14.668000,79.388000,28_515_shc_2025-26.3665,Ponguru,,,,,,,,,,,,,,,,,,,,,,,,,176.0,38.4,133.4,0.38,8.03,0.23,52.53,0.17,2.97,0.37,1.59,0.31
14.665000,79.495000,28_515_shc_2024-25.15852,Mahimalur,,,,,,,,,,,,,138.0,5.0,258.0,1.16,8.05,1.23,44.0,0.26,0.26,0.12,1.12,0.03,,,,,,,,,,,,
14.665000,79.835000,28_515_shc_2024-25.7211,Ithampadu,,,,,,,,,,,,,151.0,3.0,206.0,0.29,7.49,0.15,88.0,0.91,14.15,0.86,2.11,0.41,,,,,,,,,,,,
14.668000,79.878000,28_515_shc_2024-25.1805,Chennuru,,,,,,,,,,,,,201.0,35.0,193.0,0.59,7.45,1.48,12.0,0.81,0.48,0.24,7.14,0.25,,,,,,,,,,,,
14.668000,79.878000,28_515_shc_2024-25.1806,Chennuru,,,,,,,,,,,,,125.0,25.0,238.0,0.67,6.49,0.44,14.0,1.18,6.84,0.187,7.21,0.03,,,,,,,,,,,,
14.668000,79.878000,28_515_shc_2024-25.1807,Chennuru,,,,,,,,,,,,,138.0,17.0,225.0,0.66,6.95,0.88,18.0,0.91,1.41,0.54,7.41,0.22,,,,,,,,,,,,
14.668000,79.878000,28_515_shc_2024-25.3498,Chennuru,,,,,,,,,,,,,188.0,35.0,206.0,0.27,6.43,0.46,23.0,0.42,1.23,0.183,1.83,0.37,,,,,,,,,,,,
14.668000,79.878000,28_515_shc_2024-25.10574,Chennuru,,,,,,,,,,,,,100.0,52.0,232.0,0.81,6.91,2.37,5.0,2.1,2.07,0.32,2.25,0.15,,,,,,,,,,,,
14.668000,79.878000,28_515_shc_2024-25.10575,Chennuru,,,,,,,,,,,,,88.0,35.0,251.0,0.29,6.41,0.72,12.0,0.42,1.87,0.83,5.53,0.63,,,,,,,,,,,,
14.668000,79.878000,28_515_shc_2024-25.10576,Chennuru,,,,,,,,,,,,,163.0,8.0,264.0,0.52,7.98,1.41,2.0,0.21,6.32,0.84,5.21,0.8,,,,,,,,,,,,
14.668000,79.878000,28_515_shc_2024-25.10577,Chennuru,,,,,,,,,,,,,188.0,1.0,245.0,0.4,7.99,0.76,2.0,0.54,1.86,0.28,4.71,0.25,,,,,,,,,,,,
14.668000,79.878000,28_515_shc_2024-25.10579,Chennuru,,,,,,,,,,,,,100.0,8.0,258.0,0.92,8.08,0.43,2.0,0.46,0.78,0.18,8.18,0.78,,,,,,,,,,,,
14.668000,79.878000,28_515_shc_2024-25.10580,Chennuru,,,,,,,,,,,,,100.0,25.0,251.0,0.55,7.58,1.47,9.0,0.71,1.84,0.48,5.86,0.56,,,,,,,,,,,,
14.668000,79.878000,28_515_shc_2024-25.10585,Chennuru,,,,,,,,,,,,,125.0,25.0,232.0,0.86,6.18,1.28,18.0,0.84,0.26,0.187,6.48,0.09,,,,,,,,,,,,
14.668000,79.878000,28_515_shc_2024-25.10586,Chennuru,,,,,,,,,,,,,113.0,43.0,193.0,1.43,8.18,0.53,30.0,1.16,0.18,0.176,3.24,0.44,,,,,,,,,,,,
14.668000,79.878000,28_515_shc_2024-25.10587,Chennuru,,,,,,,,,,,,,88.0,70.0,232.0,0.7,7.76,1.68,12.0,0.64,8.28,0.28,6.34,0.82,,,,,,,,,,,,
14.668000,79.878000,28_515_shc_2024-25.10588,Chennuru,,,,,,,,,,,,,138.0,35.0,193.0,0.23,7.31,1.92,5.0,0.38,2.71,0.64,6.41,0.59,,,,,,,,,,,,
14.668000,79.878000,28_515_shc_2024-25.10669,Chennuru,,,,,,,,,,,,,100.0,35.0,238.0,0.76,7.53,1.61,2.0,0.64,0.61,0.191,6.41,0.31,,,,,,,,,,,,
14.668000,79.878000,28_515_shc_2024-25.10670,Chennuru,,,,,,,,,,,,,201.0,43.0,200.0,1.13,7.01,0.51,12.0,2.4,0.87,0.184,7.21,0.91,,,,,,,,,,,,
14.668000,79.878000,28_515_shc_2024-25.10673,Chennuru,,,,,,,,,,,,,125.0,17.0,225.0,0.75,7.6,1.5,2.0,0.32,3.81,0.74,3.8,0.37,,,,,,,,,,,,
14.668000,79.878000,28_515_shc_2025-26.3103,Chennuru,,,,,,,,,,,,,,,,,,,,,,,,,188.0,63.0,112.4,0.27,7.54,2.06,35.02,0.22,5.1,0.25,2.1,0.38
14.668000,79.878000,28_515_shc_2025-26.9881,Chennuru,,,,,,,,,,,,,,,,,,,,,,,,,176.0,94.5,105.3,0.82,7.76,1.16,45.53,0.2,6.21,0.03,16.05,0.15
14.662000,79.882000,28_515_shc_2024-25.2360,Chennuru,,,,,,,,,,,,,138.0,51.0,206.0,0.81,7.48,0.73,44.0,0.68,5.18,0.31,2.16,0.85,,,,,,,,,,,,
14.662000,79.882000,28_515_shc_2024-25.2362,Chennuru,,,,,,,,,,,,,75.0,62.0,180.0,1.43,8.0,0.45,5.0,0.74,3.28,0.36,3.28,0.18,,,,,,,,,,,,
14.662000,79.882000,28_515_shc_2024-25.2421,Chennuru,,,,,,,,,,,,,63.0,52.0,193.0,1.43,8.06,1.38,9.0,0.25,7.57,0.77,8.86,0.63,,,,,,,,,,,,
14.662000,79.882000,28_515_shc_2024-25.15409,Chennuru,,,,,,,,,,,,,125.0,17.0,251.0,0.86,8.05,1.34,5.0,0.29,1.67,0.42,4.63,0.28,,,,,,,,,,,,
14.662000,79.882000,28_515_shc_2024-25.15426,Chennuru,,,,,,,,,,,,,151.0,25.0,245.0,0.59,7.89,3.15,2.0,0.61,6.34,0.21,3.18,0.47,,,,,,,,,,,,
14.662000,79.882000,28_515_shc_2024-25.15427,Chennuru,,,,,,,,,,,,,125.0,8.0,264.0,0.77,7.43,0.41,11.0,0.62,6.48,0.41,6.38,0.53,,,,,,,,,,,,
14.662000,79.882000,28_515_shc_2024-25.15469,Chennuru,,,,,,,,,,,,,88.0,35.0,200.0,0.67,7.14,0.34,9.0,0.54,2.51,0.38,3.26,0.37,,,,,,,,,,,,
14.662000,79.882000,28_515_shc_2024-25.15501,Chennuru,,,,,,,,,,,,,88.0,17.0,277.0,0.92,8.14,0.44,2.0,0.81,4.9,1.32,8.238,0.44,,,,,,,,,,,,
14.662000,79.882000,28_515_shc_2024-25.15569,Chennuru,,,,,,,,,,,,,100.0,52.0,219.0,0.92,7.34,0.62,2.0,0.58,3.18,0.176,2.28,0.18,,,,,,,,,,,,
14.662000,79.882000,28_515_shc_2024-25.15570,Chennuru,,,,,,,,,,,,,176.0,62.0,251.0,0.76,8.09,1.76,2.0,0.42,4.56,0.028,2.25,0.31,,,,,,,,,,,,
14.662000,79.882000,28_515_shc_2024-25.15613,Chennuru,,,,,,,,,,,,,113.0,25.0,277.0,1.02,7.79,0.97,5.0,0.688,8.68,1.092,3.06,0.75,,,,,,,,,,,,
14.662000,79.882000,28_515_shc_2024-25.15617,Chennuru,,,,,,,,,,,,,151.0,5.0,225.0,0.4,7.68,0.18,11.0,0.51,6.41,0.16,3.64,0.34,,,,,,,,,,,,
14.662000,79.882000,28_515_shc_2024-25.16656,Chennuru,,,,,,,,,,,,,176.0,17.0,238.0,0.98,8.22,0.49,14.0,0.18,3.84,0.24,8.18,0.34,,,,,,,,,,,,
14.662000,79.882000,28_515_shc_2024-25.16676,Chennuru,,,,,,,,,,,,,151.0,70.0,180.0,0.29,7.71,1.45,9.0,0.56,5.21,0.14,7.26,0.59,,,,,,,,,,,,
14.662000,79.882000,28_515_shc_2024-25.18118,Chennuru,,,,,,,,,,,,,151.0,35.0,180.0,0.98,7.83,0.59,2.0,0.41,3.86,0.198,4.36,0.03,,,,,,,,,,,,
14.662000,79.882000,28_515_shc_2024-25.18126,Chennuru,,,,,,,,,,,,,138.0,25.0,206.0,0.67,7.92,2.24,14.0,0.36,2.38,0.012,3.81,0.09,,,,,,,,,,,,
14.662000,79.882000,28_515_shc_2025-26.1151,Chennuru,,,,,,,,,,,,,,,,,,,,,,,,,13.0,39.17,142.04,0.3,7.4,1.11,42.03,0.26,3.86,0.14,1.36,0.25
14.662000,79.882000,28_515_shc_2025-26.4062,Chennuru,,,,,,,,,,,,,,,,,,,,,,,,,163.0,92.9,91.3,0.55,7.43,0.57,21.01,0.11,5.84,0.02,11.79,0.25
14.662000,79.882000,28_515_shc_2025-26.4075,Chennuru,,,,,,,,,,,,,,,,,,,,,,,,,138.0,43.01,168.6,0.75,7.36,1.13,17.51,0.16,2.98,0.18,1.25,0.31
14.662000,79.882000,28_515_shc_2025-26.4076,Chennuru,,,,,,,,,,,,,,,,,,,,,,,,,25.0,99.8,112.4,0.21,7.21,1.39,17.51,0.25,4.97,0.28,2.1,0.5
14.662000,79.882000,28_515_shc_2025-26.4082,Chennuru,,,,,,,,,,,,,,,,,,,,,,,,,151.0,83.7,147.5,0.17,7.29,0.92,35.02,0.12,4.33,0.11,1.38,0.06
14.662000,79.882000,28_515_shc_2025-26.4086,Chennuru,,,,,,,,,,,,,,,,,,,,,,,,,75.0,28.4,154.5,0.51,7.44,1.27,21.01,0.08,5.1,0.36,2.89,0.13
14.662000,79.882000,28_515_shc_2025-26.6773,Chennuru,,,,,,,,,,,,,,,,,,,,,,,,,188.0,123.6,154.5,0.64,7.89,1.22,17.51,0.17,2.86,0.36,1.17,0.38
14.662000,79.898000,28_515_shc_2024-25.18095,Katrayapadu,,,,,,,,,,,,,88.0,17.0,193.0,0.55,8.06,2.65,5.0,0.78,8.26,0.64,10.18,0.47,,,,,,,,,,,,
14.662000,79.898000,28_515_shc_2025-26.3283,Katrayapadu,,,,,,,,,,,,,,,,,,,,,,,,,188.0,109.2,35.1,0.42,6.99,0.37,21.01,0.13,1.67,0.16,0.98,0.44
14.668000,79.912000,28_515_shc_2024-25.21462,Dagadarthi,,,,,,,,,,,,,138.0,35.0,560.0,0.4,8.75,0.48,88.0,0.54,6.38,0.21,9.28,0.12,,,,,,,,,,,,
14.665000,79.915000,28_515_shc_2024-25.216,Dagadarthi,,,,,,,,,,,,,163.0,100.0,644.0,0.27,7.56,0.81,67.0,0.19,7.3,0.94,5.79,0.18,,,,,,,,,,,,
14.668000,79.922000,28_515_shc_2024-25.20666,Dagadarthi,,,,,,,,,,,,,88.0,19.0,161.0,1.25,7.16,0.3,12.0,0.13,4.27,0.39,2.67,0.63,,,,,,,,,,,,
